Matrix-K,Diamond-lambda,ITC,V,D_eq,Matrix-E,Matrix-JC-A,Matrix-JC-B,Matrix-JC-m,Interface-E,Interface-eta,Interface-t,effective-K,effective-a,CTE_list
187.9158087,363.35368,878.7717984,0.333138224,0.840313127,70640.30577,46.68504714,131.4362147,0.492120287,453744.5807,2.377260167,0.000476023,234.88273,1.46E-05,"[5.26080019154947e-09, 1.36638163823521e-05, 1.37461374142373e-05, 1.39342723725842e-05, 1.42312457427187e-05, 1.46440174956467e-05, 1.49196513750207e-05, 1.50561213285305e-05, 1.51425140123311e-05, 1.52063519094267e-05, 1.52555808839434e-05]"
183.0452266,194.2056639,61130.26078,0.020469602,0.237615283,69863.16266,68.87759652,128.2098654,0.242755403,418672.5101,2.042735404,0.000799945,191.0449675,2.28E-05,"[9.07515895417166e-09, 2.2765512997095e-05, 2.27657053716207e-05, 2.27659140028689e-05, 2.27661788508194e-05, 2.27672768329064e-05, 2.27749705923296e-05, 2.27968456912263e-05, 2.28197921851553e-05, 2.28339974747355e-05, 2.28428818932143e-05]"
223.1368745,403.5725022,9506.971783,0.142288462,0.578945664,70222.54211,45.21520839,132.1031323,0.557454981,470160.9197,2.533131121,0.000427606,279.1644672,1.98E-05,"[1.58530783971831e-11, 1.93043609930092e-05, 1.9322105020176e-05, 1.9380228049165e-05, 1.9569088479675e-05, 1.97983277234088e-05, 1.98961045131562e-05, 1.99581859858549e-05, 2.0002123375141e-05, 2.00339684018696e-05, 2.00585753590549e-05]"
208.0581379,305.0684246,3522.923778,0.453329168,0.601099051,70398.1294,56.10901598,138.2838207,0.711671449,312400.0035,1.6493147,0.000889805,365.1327726,1.16E-05,"[2.20597353215523e-09, 1.06073427137912e-05, 1.06670215398852e-05, 1.08487778652218e-05, 1.1112467374826e-05, 1.14382909227399e-05, 1.18178924476011e-05, 1.20982305884959e-05, 1.22524704886983e-05, 1.23396060984119e-05, 1.23985034627502e-05]"
175.0298085,224.5214606,51275.66452,0.21722426,0.766433924,70011.5943,52.04410559,112.1464169,0.32716919,491344.1326,1.713692506,0.000763377,276.8238278,1.77E-05,"[-1.07158551802317e-08, 1.72020685503162e-05, 1.72238813597933e-05, 1.72848831734707e-05, 1.73900365893177e-05, 1.76094869896783e-05, 1.7847070685055e-05, 1.79913153397106e-05, 1.80823425620537e-05, 1.81491224884443e-05, 1.82008466937977e-05]"
219.2237607,267.5169213,2101.979572,0.151365503,0.364600032,70709.70652,58.72575881,105.6309758,0.451674903,469426.1462,2.133991294,0.000642271,235.210181,1.94E-05,"[-6.00886826860908e-09, 1.90388968576232e-05, 1.90512911612144e-05, 1.90903879812702e-05, 1.9161683166327e-05, 1.93276049505103e-05, 1.95326578287357e-05, 1.96440131477774e-05, 1.97105528205583e-05, 1.97613790176494e-05, 1.98012164447085e-05]"
137.6731804,444.0064215,705.84334,0.08508097,0.525051132,69204.66471,50.71833788,127.9212124,0.770885629,222603.5906,2.303023727,0.000328138,141.7271782,2.14E-05,"[-6.12055338428937e-09, 2.10840493619589e-05, 2.10933349499912e-05, 2.11110182712227e-05, 2.11806791591344e-05, 2.13399298806501e-05, 2.14211485541351e-05, 2.14616339373597e-05, 2.14920017138106e-05, 2.15150745179502e-05, 2.15335072435763e-05]"
168.3656209,135.9266039,3117.090878,0.196575833,0.188300712,69751.94815,48.91846862,100.3218211,0.226035375,206713.9177,2.635069086,0.000520131,190.2563316,1.80E-05,"[4.42690793707109e-09, 1.76052120361028e-05, 1.76211079606635e-05, 1.76640188663586e-05, 1.77367900217263e-05, 1.78984496496393e-05, 1.81142132663788e-05, 1.82697498947824e-05, 1.83706866038395e-05, 1.84444551705917e-05, 1.85014654688113e-05]"
156.4845311,169.2902078,2418.318278,0.45578812,0.712972508,69951.11669,55.79593631,135.5623335,0.272893467,381595.1063,1.878402081,0.000212609,299.5787626,1.13E-05,"[-2.6668092231858e-09, 1.05645874460863e-05, 1.06035858126613e-05, 1.07307610144226e-05, 1.09029739617995e-05, 1.11032685939257e-05, 1.13483653516201e-05, 1.16055618712957e-05, 1.18177157489981e-05, 1.19685341624462e-05, 1.20733435605845e-05]"
203.7563274,321.8963379,640.5652554,0.496021267,0.347555312,69082.10703,63.87256573,123.885769,0.602456915,345145.3548,2.157923384,0.00038045,165.2655761,1.07E-05,"[4.36075701793101e-09, 9.90633090310129e-06, 9.95059725499651e-06, 1.00781388299387e-05, 1.02827460636176e-05, 1.0521367429053e-05, 1.08201330687168e-05, 1.11334897059317e-05, 1.13725943153735e-05, 1.1518427978616e-05, 1.16036455567772e-05]"
131.0930288,465.1882282,74268.27665,0.081081645,0.085068704,70921.84177,39.94345354,117.0136387,0.436766914,437941.21,1.996446398,0.000276392,149.0229053,2.15E-05,"[5.44167768687153e-09, 2.12327238367717e-05, 2.12355196892736e-05, 2.12706912621159e-05, 2.14234212376182e-05, 2.15177401138497e-05, 2.15666779214633e-05, 2.15998315586072e-05, 2.16233719141635e-05, 2.16409551931832e-05, 2.16543952249706e-05]"
227.7653611,236.6263442,59269.46854,0.239859919,0.908119711,69340.8644,35.92312271,110.6238739,0.355867234,365416.5881,2.55329102,0.00084535,365.9908974,1.73E-05,"[-6.14852163650379e-09, 1.65447269401641e-05, 1.66064219740949e-05, 1.67733068090073e-05, 1.71291007318389e-05, 1.73924841361872e-05, 1.75256490061489e-05, 1.76116335693495e-05, 1.76728258329647e-05, 1.77183591848171e-05, 1.77533691518132e-05]"
164.2817801,151.8534724,158.308957,0.47657915,0.411217164,70809.77848,40.72965629,106.4661037,0.516245064,304079.9483,2.68554459,0.000581586,95.94004866,1.15E-05,"[6.13620403039874e-09, 1.0337525048532e-05, 1.05015306176984e-05, 1.0822374816108e-05, 1.12381097720713e-05, 1.1669500331221e-05, 1.19079762893018e-05, 1.2021551598614e-05, 1.20909197918473e-05, 1.21405634961252e-05, 1.21776795470964e-05]"
212.1907509,487.1655459,775.0938109,0.433513748,0.982267029,69548.32739,36.68753348,119.4493885,0.582587442,404526.635,2.24386662,0.000719968,257.938369,1.26E-05,"[-8.05971302108801e-09, 1.13237458019107e-05, 1.15166420380264e-05, 1.18945696661731e-05, 1.24105832554113e-05, 1.27918711754228e-05, 1.29593997113854e-05, 1.30508987496969e-05, 1.31129024243772e-05, 1.31576316092543e-05, 1.31914935426169e-05]"
235.8819051,375.3858578,3842.163222,0.345569872,0.479176373,69432.78227,67.5027926,124.635075,0.755989045,281147.8142,2.469362475,0.000285374,338.6029423,1.41E-05,"[5.37447779967114e-09, 1.34009943287767e-05, 1.34387947585142e-05, 1.35321523790165e-05, 1.36746137813294e-05, 1.38624612025872e-05, 1.41354093157657e-05, 1.44379378649442e-05, 1.46519908549847e-05, 1.47753077077555e-05, 1.48556582068179e-05]"
145.7565539,60.97597101,47921.54145,0.304031525,0.86365501,69693.01306,31.00153018,114.0596942,0.400574224,325742.0697,1.865771578,0.00016999,303.5730876,1.58E-05,"[-8.76706382689667e-09, 1.47418408269673e-05, 1.48814901306559e-05, 1.52460279194475e-05, 1.57292463917209e-05, 1.59613478389923e-05, 1.60878345006578e-05, 1.61711874211123e-05, 1.62290195948564e-05, 1.62715163252235e-05, 1.63038531220151e-05]"
220.37977,124.660419,344.8377005,0.111897342,0.794817684,70612.07344,53.75863634,108.944503,0.368600657,414889.7991,2.08470271,0.000742433,211.2978302,2.03E-05,"[-6.01245383606684e-09, 2.00349382080408e-05, 2.00416853260059e-05, 2.00610696104402e-05, 2.0112506148522e-05, 2.02634262896568e-05, 2.04195755410828e-05, 2.0496742690529e-05, 2.05459415957602e-05, 2.05847740577252e-05, 2.06154009976257e-05]"
206.7275451,308.0026656,41882.55402,0.090663393,0.989302411,69679.72429,31.77116671,107.1411639,0.712983905,377280.4549,1.613361621,0.000779476,247.1437222,2.12E-05,"[-2.80479739031356e-09, 2.08609070446901e-05, 2.08872665958961e-05, 2.10401298733917e-05, 2.12145197671831e-05, 2.12767907430971e-05, 2.13169684132788e-05, 2.13446139455515e-05, 2.13643773752595e-05, 2.1379204960167e-05, 2.1390789845456e-05]"
165.2319094,336.1476962,933.2260197,0.176520996,0.035326086,70464.66858,42.1490263,112.7307655,0.205112468,239322.958,2.29131553,0.000578611,131.6069621,1.87E-05,"[-5.5556378700311e-09, 1.83178737782115e-05, 1.83299446227246e-05, 1.83635491177416e-05, 1.84349614437362e-05, 1.85931908112225e-05, 1.87760923004981e-05, 1.89034758157693e-05, 1.8991541812261e-05, 1.90573414623125e-05, 1.91085025654813e-05]"
199.4695333,238.9130601,2099.280957,0.27991675,0.89027236,69978.09687,48.65308459,125.0728316,0.388608732,425548.2146,1.939585293,0.000933666,281.57463,1.60E-05,"[1.00319080457511e-08, 1.52339631695774e-05, 1.52846429181093e-05, 1.54159610896464e-05, 1.56216623372377e-05, 1.59507733985403e-05, 1.62203055349723e-05, 1.63690559314692e-05, 1.64641046794665e-05, 1.65339487126134e-05, 1.65881080411176e-05]"
171.1097619,51.31900611,8669.689152,0.137238499,0.418250779,70851.35593,39.93954999,132.7921644,0.461608833,465592.7517,2.445426394,0.000306243,228.5708241,1.96E-05,"[-1.69955150905965e-09, 1.90449022283977e-05, 1.90758616798669e-05, 1.91691511537638e-05, 1.94268272666084e-05, 1.96192373505231e-05, 1.97108437485281e-05, 1.97700261557407e-05, 1.98128455078484e-05, 1.98452389436067e-05, 1.98701617772035e-05]"
131.6721128,401.1990102,9604.955448,0.323485079,0.652253075,69772.24916,61.10133568,138.9539955,0.579360922,295990.577,1.830878611,0.000621905,250.6773978,1.51E-05,"[1.70783318225185e-09, 1.43589884995602e-05, 1.43936290892899e-05, 1.449454397707e-05, 1.46371195991538e-05, 1.48541497694551e-05, 1.51821307893667e-05, 1.54485201207735e-05, 1.5597727039357e-05, 1.56890585952644e-05, 1.57544489996524e-05]"
138.0404731,375.790437,26596.86037,0.500429498,0.741524717,70164.03981,63.33214641,137.7187946,0.427489312,226064.7316,2.383452512,0.000174266,414.7645215,1.02E-05,"[-2.61647592198985e-09, 9.40662498386707e-06, 9.44732718588172e-06, 9.57699145657439e-06, 9.7738119231708e-06, 9.99759856953415e-06, 1.02633774155943e-05, 1.05477523991352e-05, 1.07785381236068e-05, 1.09318972304651e-05, 1.10269750174816e-05]"
201.8551492,180.6753923,6367.420645,0.27724375,0.523834025,70229.80031,36.85851244,116.3919982,0.606672962,337950.6583,1.700106523,0.00065603,311.8941416,1.62E-05,"[-4.44230529810632e-10, 1.51675685517333e-05, 1.52928987481061e-05, 1.55610785835432e-05, 1.60489764962639e-05, 1.6347194532022e-05, 1.64782310216323e-05, 1.65647002576701e-05, 1.66252052071893e-05, 1.66689693823338e-05, 1.67020314001209e-05]"
145.2792734,481.7977665,81122.65591,0.420362017,0.906873947,70984.45857,40.31510169,118.622443,0.518105241,499924.9404,2.483141111,0.000218953,356.81914,1.29E-05,"[-3.09603647620576e-09, 1.176109563116e-05, 1.19109587408133e-05, 1.22071934622471e-05, 1.26480992608238e-05, 1.3071468395797e-05, 1.3284632022569e-05, 1.33919732786481e-05, 1.34610993544795e-05, 1.35109078524682e-05, 1.35491217733575e-05]"
174.261696,430.6347121,7710.375651,0.315219571,0.149677851,70789.4591,65.2097562,128.0613083,0.741333434,470876.0407,2.131905334,0.000697946,230.8533504,1.53E-05,"[4.80006335778948e-09, 1.46230665545765e-05, 1.46525604324133e-05, 1.47439667666985e-05, 1.4879470298735e-05, 1.50771709827434e-05, 1.53886669705007e-05, 1.56784706062704e-05, 1.58463907548222e-05, 1.59458770382135e-05, 1.60156852936697e-05]"
191.4948142,364.7566991,52202.70667,0.046467292,0.249718132,69058.64972,44.05823501,114.5959793,0.272459576,403166.653,1.797804653,0.000402989,208.8349157,2.21E-05,"[-5.37532994813344e-09, 2.19135359530086e-05, 2.19186090587654e-05, 2.19268973071716e-05, 2.19575602914821e-05, 2.20331052015789e-05, 2.20859347720725e-05, 2.21176147507072e-05, 2.21418131677507e-05, 2.2160609277301e-05, 2.21752614736683e-05]"
151.5830554,150.4573377,3986.969228,0.433650602,0.251786828,69379.99048,54.70997423,135.0021737,0.246351703,451922.9271,1.927509039,0.000237544,246.9234181,1.19E-05,"[2.2135699859546e-09, 1.12283320435872e-05, 1.12674020464052e-05, 1.13755723972313e-05, 1.15317469367869e-05, 1.17133465512405e-05, 1.19394009816846e-05, 1.21889402092768e-05, 1.24009322248087e-05, 1.25562367857137e-05, 1.26666587406606e-05]"
230.1525037,199.2671478,295.029451,0.365491084,0.487871767,70078.22571,59.09589138,130.1052623,0.296058974,287650.7754,2.667033965,0.000976293,168.9193834,1.38E-05,"[7.70892052043249e-09, 1.31653324508779e-05, 1.31937935989907e-05, 1.32863130365153e-05, 1.34304031411771e-05, 1.36116841174742e-05, 1.38658056458545e-05, 1.41282520238632e-05, 1.43210998393625e-05, 1.44515476378551e-05, 1.4544253085039e-05]"
182.4095421,220.0668358,831.026717,0.478563613,0.600788977,69508.56787,50.99913224,120.5963995,0.63067914,204787.8772,2.252404218,0.000448295,218.9479691,1.09E-05,"[-7.69551195627654e-09, 9.87768744573278e-06, 9.960472073684e-06, 1.01785919163064e-05, 1.04744639679033e-05, 1.08579534289103e-05, 1.12267738294683e-05, 1.14561834161838e-05, 1.15773116327652e-05, 1.16485310449655e-05, 1.16980154961224e-05]"
185.9821703,451.1236182,1246.718019,0.019713432,0.09354518,69894.36991,34.24824437,101.7212984,0.786518515,255957.035,2.32710707,0.000495979,183.1760213,2.30E-05,"[-2.76450795360919e-10, 2.28425558016896e-05, 2.28431632461336e-05, 2.28735565639173e-05, 2.29195573527977e-05, 2.29363729277158e-05, 2.29477760226304e-05, 2.29557514002065e-05, 2.29616628575883e-05, 2.29659503951616e-05, 2.29691560323932e-05]"
157.9740078,101.6400516,65710.19788,0.30267366,0.843959264,69204.84582,47.48864078,122.3773778,0.492341139,357153.5284,2.610349123,0.000132703,330.2406255,1.55E-05,"[9.29742532361254e-09, 1.46755599312568e-05, 1.4750653479763e-05, 1.49417752265797e-05, 1.51992279985338e-05, 1.55528038456434e-05, 1.58069387272106e-05, 1.59423140518854e-05, 1.60280786357226e-05, 1.60912094157599e-05, 1.61410743391524e-05]"
149.8377488,295.0126248,726.4231688,0.500932366,0.3244007,69416.40915,67.31185359,105.2804159,0.552977694,307600.4934,2.014867194,0.000548992,142.275808,1.05E-05,"[-3.30855690671075e-09, 9.69309423479868e-06, 9.72827288411512e-06, 9.8321728537428e-06, 1.00222059551978e-05, 1.0247504372321e-05, 1.05206086550188e-05, 1.08331103332476e-05, 1.10939602541302e-05, 1.12636695466703e-05, 1.13650664541354e-05]"
235.6839737,271.5018024,49118.3906,0.093812679,0.187395973,69118.19143,56.47954981,127.7200525,0.320153923,321156.6067,2.537306394,0.00087873,271.498433,2.08E-05,"[-4.51841956247188e-09, 2.05632415010655e-05, 2.05662003259533e-05, 2.057510719658e-05, 2.06010195801184e-05, 2.06772252153527e-05, 2.08030711701059e-05, 2.08914271782906e-05, 2.0943459616325e-05, 2.09816303502456e-05, 2.10117916557588e-05]"
212.4184172,75.87714982,159.7789166,0.319128162,0.397416037,70525.12277,68.1430234,110.68626,0.669963464,391520.4297,1.724042537,0.00086448,141.1327497,1.49E-05,"[-3.29059405681531e-09, 1.42381672213167e-05, 1.42695247119323e-05, 1.43712865225528e-05, 1.45259020277307e-05, 1.47033882030974e-05, 1.49696721035531e-05, 1.52691759098762e-05, 1.54739676733257e-05, 1.55923164689036e-05, 1.56686765435434e-05]"
224.5315422,462.3639467,5912.545619,0.23982953,0.578508552,70303.24729,33.09178697,102.5240434,0.684504722,267519.6606,2.184542146,0.00034599,310.1607789,1.75E-05,"[2.46564242441821e-09, 1.6622913319645e-05, 1.67243987675532e-05, 1.70551081736898e-05, 1.74889568337164e-05, 1.76583908770998e-05, 1.77548396380098e-05, 1.78210443024159e-05, 1.78680741891018e-05, 1.79017935682042e-05, 1.79267129296082e-05]"
209.0885229,252.640262,1581.660329,0.359524873,0.092076853,69091.33054,60.96946657,118.2351368,0.456081066,298594.6821,2.137952134,0.000731067,159.1555558,1.38E-05,"[6.3655266687104e-10, 1.3116558848963e-05, 1.31507069733096e-05, 1.32616702166591e-05, 1.34260149873622e-05, 1.36409206898691e-05, 1.39362538807162e-05, 1.42133147136699e-05, 1.43918932078072e-05, 1.44998675698377e-05, 1.45742967667794e-05]"
199.8753095,102.0950303,2810.908437,0.09241666,0.472620258,69941.80169,55.53651317,114.8486248,0.386347103,376846.5066,2.495122976,0.000342333,226.2186735,2.06E-05,"[9.45020769920915e-09, 2.02945205780834e-05, 2.0297810571781e-05, 2.03109420031002e-05, 2.0350485386761e-05, 2.04836929104236e-05, 2.06350487360511e-05, 2.07097618356695e-05, 2.0757171587918e-05, 2.07947583724454e-05, 2.08239097512342e-05]"
144.9199554,186.282721,33445.06624,0.382920914,0.176105667,70614.34262,40.44593815,107.0042771,0.611588272,232828.5522,2.331737024,0.000629543,311.1483666,1.35E-05,"[-3.11493968556531e-10, 1.23922339310058e-05, 1.25278681586429e-05, 1.28193713892642e-05, 1.32735479411917e-05, 1.37103478643627e-05, 1.39113625524533e-05, 1.40163375593601e-05, 1.40883740024217e-05, 1.41401880436822e-05, 1.41790603554064e-05]"
159.7689303,357.2884556,396.6838525,0.2969359,0.390428023,69713.98548,69.04393767,103.2656958,0.371945376,268516.5542,2.591437217,0.00054934,138.4352857,1.53E-05,"[8.23052319791563e-10, 1.47233565561985e-05, 1.47482139490656e-05, 1.48287317528e-05, 1.49395020921385e-05, 1.50810582545345e-05, 1.5297220613172e-05, 1.55589228807368e-05, 1.5765842547229e-05, 1.58992227360941e-05, 1.59894852524666e-05]"
179.3703593,286.2199828,72447.53974,0.18022144,0.576100643,69575.37639,32.16746792,101.1450577,0.728323493,287254.5226,1.875450459,0.000298059,265.7627013,1.88E-05,"[-1.96841217691723e-09, 1.79821675821069e-05, 1.80936459265483e-05, 1.83910955856151e-05, 1.8739327209365e-05, 1.88760421715485e-05, 1.89537547699755e-05, 1.90095648961481e-05, 1.90507376911649e-05, 1.9080969192114e-05, 1.91047676334818e-05]"
150.8570609,323.7918642,545.4220375,0.504740901,0.985775021,70548.20668,31.4994882,132.8500704,0.319287352,470175.4152,2.683841216,0.000895451,203.8753005,1.06E-05,"[5.51272287938939e-09, 9.50204311484966e-06, 9.66845630373154e-06, 1.0011942897717e-05, 1.04391967718477e-05, 1.07860891993792e-05, 1.09782125232643e-05, 1.10879335112651e-05, 1.11601346391663e-05, 1.12120968097443e-05, 1.12515667575573e-05]"
139.9433047,306.8889286,6356.747344,0.015634239,0.021951052,69122.81593,67.28476383,130.6432897,0.569537344,254095.1373,1.64776656,0.000992799,139.0238512,2.31E-05,"[-1.14899490964225e-09, 2.30516670080911e-05, 2.30517767552812e-05, 2.30518904181371e-05, 2.30520800619875e-05, 2.30545129210319e-05, 2.30679496099862e-05, 2.30866999792272e-05, 2.30958486533544e-05, 2.31007044337863e-05, 2.31048192968954e-05]"
172.2762791,252.1123312,77947.36473,0.242709336,0.410470895,70715.49239,65.95761648,121.4862352,0.681914222,203308.2406,1.758768868,0.00082187,286.1390503,1.69E-05,"[-8.22134042365184e-09, 1.63794119907521e-05, 1.63990749849933e-05, 1.6460891303293e-05, 1.65658998157297e-05, 1.6728982140051e-05, 1.70041883229979e-05, 1.72442670343774e-05, 1.73779508158151e-05, 1.74583655487253e-05, 1.75170625598699e-05]"
219.8318706,55.88847224,669.8995778,0.08352048,0.661790196,69355.68135,35.77794092,105.9851341,0.781501018,316699.1005,2.205731039,0.000653348,220.1154179,2.13E-05,"[-5.67981450433109e-09, 2.09359243333067e-05, 2.09459940351763e-05, 2.10324734160182e-05, 2.12482316304888e-05, 2.13260333500033e-05, 2.13707992354026e-05, 2.14015827608694e-05, 2.14227723276581e-05, 2.14384750300968e-05, 2.1450601436846e-05]"
232.0912898,211.411332,8902.337027,0.113911146,0.9405882,70170.65261,48.05336173,139.2057471,0.551257583,431526.3139,1.85759811,0.000567576,286.7264592,2.02E-05,"[-6.47409483726574e-09, 1.9805798844164e-05, 1.98229194945967e-05, 1.98654606422334e-05, 1.99974827252503e-05, 2.02266854327712e-05, 2.03347646879772e-05, 2.03957410122131e-05, 2.04425326596764e-05, 2.04785771031362e-05, 2.05072992420915e-05]"
214.0804414,131.0164509,8585.599002,0.237799767,0.799862851,69461.0337,57.20663836,112.791593,0.638691713,343372.1799,2.00199849,0.000238973,327.3879669,1.71E-05,"[5.87419271179231e-09, 1.64311358632346e-05, 1.64712396198333e-05, 1.65604599875911e-05, 1.66903036309451e-05, 1.69282531972069e-05, 1.72260656423728e-05, 1.7405595024595e-05, 1.75026032135917e-05, 1.75685772745063e-05, 1.76184784409058e-05]"
230.6062,161.8911408,454.3892941,0.360179717,0.292274488,70453.07815,36.37186712,110.0011291,0.235300982,222710.6601,2.558522174,0.000944266,164.5284474,1.39E-05,"[-5.22013734402318e-09, 1.29866671417776e-05, 1.30610931399747e-05, 1.32478164948552e-05, 1.352158556125e-05, 1.3860530229886e-05, 1.41197071531554e-05, 1.42843716558293e-05, 1.43953187280959e-05, 1.44756755657364e-05, 1.45365181082829e-05]"
